,song_id,filename,genre_id,genre
14603,10482,10482.wav,12,Old-Time / Historic
14604,4509,4509.wav,6,Chiptune / Glitch
14605,15819,15819.wav,1,Rock
14606,12315,12315.wav,5,Folk
14607,364,364.wav,2,Punk
14608,4046,4046.wav,2,Punk
14609,14463,14463.wav,6,Chiptune / Glitch
14610,15618,15618.wav,3,Experimental
14611,316,316.wav,1,Rock
14612,2356,2356.wav,10,Ambient Electronic
14613,3591,3591.wav,5,Folk
14614,3588,3588.wav,9,International
14615,21445,21445.wav,10,Ambient Electronic
14616,13044,13044.wav,3,Experimental
14617,11368,11368.wav,3,Experimental
14618,9926,9926.wav,2,Punk
14619,11437,11437.wav,0,Electronic
14620,20997,20997.wav,0,Electronic
14621,20021,20021.wav,7,Instrumental
14622,3717,3717.wav,0,Electronic
14623,8230,8230.wav,0,Electronic
14624,10210,10210.wav,2,Punk
14625,20176,20176.wav,3,Experimental
14626,21320,21320.wav,0,Electronic
14627,23909,23909.wav,8,Pop
14628,22542,22542.wav,4,Hip-Hop
14629,1842,1842.wav,4,Hip-Hop
14630,213,213.wav,2,Punk
14631,22232,22232.wav,3,Experimental
14632,675,675.wav,0,Electronic
14633,15305,15305.wav,0,Electronic
14634,2675,2675.wav,4,Hip-Hop
14635,9810,9810.wav,0,Electronic
14636,23266,23266.wav,3,Experimental
14637,16394,16394.wav,5,Folk
14638,8949,8949.wav,7,Instrumental
14639,21699,21699.wav,10,Ambient Electronic
14640,19852,19852.wav,8,Pop
14641,17187,17187.wav,0,Electronic
14642,2710,2710.wav,12,Old-Time / Historic
14643,24377,24377.wav,2,Punk
14644,17404,17404.wav,8,Pop
14645,24930,24930.wav,11,Classical
14646,2578,2578.wav,0,Electronic
14647,10153,10153.wav,3,Experimental
14648,24299,24299.wav,5,Folk
14649,19372,19372.wav,7,Instrumental
14650,23953,23953.wav,8,Pop
14651,15016,15016.wav,8,Pop
14652,20697,20697.wav,7,Instrumental
14653,5274,5274.wav,5,Folk
14654,5516,5516.wav,14,Country
14655,1455,1455.wav,8,Pop
14656,9329,9329.wav,10,Ambient Electronic
14657,7777,7777.wav,8,Pop
14658,56,56.wav,3,Experimental
14659,21556,21556.wav,0,Electronic
14660,20927,20927.wav,9,International
14661,18362,18362.wav,0,Electronic
14662,8224,8224.wav,3,Experimental
14663,16471,16471.wav,0,Electronic
14664,10640,10640.wav,8,Pop
14665,11751,11751.wav,7,Instrumental
14666,2885,2885.wav,4,Hip-Hop
14667,16307,16307.wav,10,Ambient Electronic
14668,4533,4533.wav,9,International
14669,19197,19197.wav,5,Folk
14670,17002,17002.wav,10,Ambient Electronic
14671,17463,17463.wav,2,Punk
14672,24280,24280.wav,8,Pop
14673,2602,2602.wav,12,Old-Time / Historic
14674,18551,18551.wav,0,Electronic
14675,6238,6238.wav,6,Chiptune / Glitch
14676,3168,3168.wav,10,Ambient Electronic
14677,14592,14592.wav,2,Punk
14678,22446,22446.wav,1,Rock
14679,19909,19909.wav,17,Blues
14680,14026,14026.wav,5,Folk
14681,10408,10408.wav,2,Punk
14682,16567,16567.wav,5,Folk
14683,1985,1985.wav,1,Rock
14684,8934,8934.wav,4,Hip-Hop
14685,7334,7334.wav,11,Classical
14686,8592,8592.wav,4,Hip-Hop
14687,24309,24309.wav,1,Rock
14688,22966,22966.wav,3,Experimental
14689,11620,11620.wav,0,Electronic
14690,15274,15274.wav,2,Punk
14691,9187,9187.wav,4,Hip-Hop
14692,8874,8874.wav,7,Instrumental
14693,12223,12223.wav,10,Ambient Electronic
14694,24436,24436.wav,0,Electronic
14695,10831,10831.wav,0,Electronic
14696,828,828.wav,12,Old-Time / Historic
14697,13181,13181.wav,2,Punk
14698,5150,5150.wav,12,Old-Time / Historic
14699,813,813.wav,7,Instrumental
14700,240,240.wav,3,Experimental
14701,12529,12529.wav,8,Pop
14702,5475,5475.wav,2,Punk
14703,2143,2143.wav,0,Electronic
14704,4972,4972.wav,0,Electronic
14705,22024,22024.wav,4,Hip-Hop
14706,18721,18721.wav,8,Pop
14707,15946,15946.wav,2,Punk
14708,19422,19422.wav,11,Classical
14709,19721,19721.wav,2,Punk
14710,8217,8217.wav,0,Electronic
14711,12201,12201.wav,4,Hip-Hop
14712,6325,6325.wav,1,Rock
14713,4349,4349.wav,9,International
14714,23727,23727.wav,2,Punk
14715,4037,4037.wav,2,Punk
14716,24929,24929.wav,4,Hip-Hop
14717,12869,12869.wav,4,Hip-Hop
14718,12549,12549.wav,13,Jazz
14719,3871,3871.wav,0,Electronic
14720,4879,4879.wav,0,Electronic
14721,21298,21298.wav,2,Punk
14722,24138,24138.wav,0,Electronic
14723,11022,11022.wav,5,Folk
14724,8872,8872.wav,0,Electronic
14725,1280,1280.wav,1,Rock
14726,14511,14511.wav,7,Instrumental
14727,82,82.wav,3,Experimental
14728,17271,17271.wav,6,Chiptune / Glitch
14729,23837,23837.wav,1,Rock
14730,19699,19699.wav,1,Rock
14731,288,288.wav,10,Ambient Electronic
14732,12528,12528.wav,2,Punk
14733,20306,20306.wav,4,Hip-Hop
14734,10736,10736.wav,13,Jazz
14735,12956,12956.wav,10,Ambient Electronic
14736,22332,22332.wav,10,Ambient Electronic
14737,11271,11271.wav,4,Hip-Hop
14738,22159,22159.wav,0,Electronic
14739,18020,18020.wav,1,Rock
14740,18942,18942.wav,1,Rock
14741,23177,23177.wav,2,Punk
14742,2751,2751.wav,2,Punk
14743,15610,15610.wav,1,Rock
14744,3769,3769.wav,0,Electronic
14745,12011,12011.wav,0,Electronic
14746,10415,10415.wav,0,Electronic
14747,15504,15504.wav,9,International
14748,22291,22291.wav,2,Punk
14749,5258,5258.wav,2,Punk
14750,12520,12520.wav,2,Punk
14751,5625,5625.wav,0,Electronic
14752,22039,22039.wav,0,Electronic
14753,16829,16829.wav,7,Instrumental
14754,8347,8347.wav,1,Rock
14755,10174,10174.wav,0,Electronic
14756,3527,3527.wav,2,Punk
14757,9301,9301.wav,2,Punk
14758,12055,12055.wav,4,Hip-Hop
14759,18368,18368.wav,11,Classical
14760,5271,5271.wav,0,Electronic
14761,882,882.wav,9,International
14762,1304,1304.wav,11,Classical
14763,4397,4397.wav,4,Hip-Hop
14764,13860,13860.wav,9,International
14765,5703,5703.wav,1,Rock
14766,4347,4347.wav,0,Electronic
14767,22538,22538.wav,5,Folk
14768,2935,2935.wav,11,Classical
14769,4415,4415.wav,1,Rock
14770,3290,3290.wav,6,Chiptune / Glitch
14771,16220,16220.wav,8,Pop
14772,5340,5340.wav,5,Folk
14773,11462,11462.wav,0,Electronic
14774,4082,4082.wav,14,Country
14775,11772,11772.wav,3,Experimental
14776,1190,1190.wav,1,Rock
14777,174,174.wav,6,Chiptune / Glitch
14778,2999,2999.wav,0,Electronic
14779,5559,5559.wav,12,Old-Time / Historic
14780,13815,13815.wav,8,Pop
14781,19507,19507.wav,0,Electronic
14782,21963,21963.wav,1,Rock
14783,15978,15978.wav,8,Pop
14784,21367,21367.wav,8,Pop
14785,24934,24934.wav,10,Ambient Electronic
14786,19574,19574.wav,1,Rock
14787,2652,2652.wav,2,Punk
14788,4273,4273.wav,8,Pop
14789,11528,11528.wav,1,Rock
14790,12517,12517.wav,2,Punk
14791,15115,15115.wav,5,Folk
14792,17501,17501.wav,4,Hip-Hop
14793,15846,15846.wav,0,Electronic
14794,18493,18493.wav,8,Pop
14795,3592,3592.wav,1,Rock
14796,3350,3350.wav,8,Pop
14797,10069,10069.wav,4,Hip-Hop
14798,20146,20146.wav,4,Hip-Hop
14799,20933,20933.wav,15,Soul-RnB
14800,7215,7215.wav,2,Punk
14801,12497,12497.wav,5,Folk
14802,59,59.wav,6,Chiptune / Glitch
14803,17739,17739.wav,0,Electronic
14804,19059,19059.wav,3,Experimental
14805,22938,22938.wav,1,Rock
14806,22798,22798.wav,2,Punk
14807,12415,12415.wav,0,Electronic
14808,3689,3689.wav,4,Hip-Hop
14809,9172,9172.wav,1,Rock
14810,19378,19378.wav,7,Instrumental
14811,18308,18308.wav,1,Rock
14812,12903,12903.wav,4,Hip-Hop
14813,11756,11756.wav,0,Electronic
14814,23662,23662.wav,2,Punk
14815,21088,21088.wav,10,Ambient Electronic
14816,10959,10959.wav,1,Rock
14817,1799,1799.wav,2,Punk
14818,11513,11513.wav,1,Rock
14819,15732,15732.wav,8,Pop
14820,24259,24259.wav,2,Punk
14821,12938,12938.wav,9,International
14822,24271,24271.wav,2,Punk
14823,6157,6157.wav,7,Instrumental
14824,5106,5106.wav,9,International
14825,10971,10971.wav,1,Rock
14826,13929,13929.wav,3,Experimental
14828,830,830.wav,5,Folk
14829,15067,15067.wav,5,Folk
14830,138,138.wav,10,Ambient Electronic
14831,1042,1042.wav,7,Instrumental
14832,2868,2868.wav,4,Hip-Hop
14833,7251,7251.wav,0,Electronic
14834,22642,22642.wav,9,International
14835,24921,24921.wav,4,Hip-Hop
14836,10547,10547.wav,6,Chiptune / Glitch
14837,13438,13438.wav,3,Experimental
14838,21359,21359.wav,7,Instrumental
14839,12478,12478.wav,2,Punk
14840,17000,17000.wav,0,Electronic
14841,19466,19466.wav,4,Hip-Hop
14842,16140,16140.wav,0,Electronic
14843,3366,3366.wav,3,Experimental
14844,18563,18563.wav,4,Hip-Hop
14845,19162,19162.wav,2,Punk
14846,17764,17764.wav,0,Electronic
14847,2697,2697.wav,6,Chiptune / Glitch
14848,17461,17461.wav,1,Rock
14849,13896,13896.wav,2,Punk
14850,20336,20336.wav,2,Punk
14851,2248,2248.wav,0,Electronic
14852,20464,20464.wav,1,Rock
14853,7075,7075.wav,2,Punk
14854,14581,14581.wav,0,Electronic
14855,9859,9859.wav,8,Pop
14856,23182,23182.wav,7,Instrumental
14857,16843,16843.wav,0,Electronic
14858,9312,9312.wav,5,Folk
14859,12940,12940.wav,1,Rock
14860,12889,12889.wav,1,Rock
14861,1060,1060.wav,7,Instrumental
14862,1331,1331.wav,10,Ambient Electronic
14863,17483,17483.wav,3,Experimental
14864,5783,5783.wav,8,Pop
14865,20397,20397.wav,3,Experimental
14866,805,805.wav,7,Instrumental
14867,2997,2997.wav,1,Rock
14868,506,506.wav,6,Chiptune / Glitch
14869,13238,13238.wav,4,Hip-Hop
14870,1289,1289.wav,5,Folk
14871,16995,16995.wav,3,Experimental
14872,23414,23414.wav,1,Rock
14873,23709,23709.wav,2,Punk
14874,12879,12879.wav,6,Chiptune / Glitch
14875,10345,10345.wav,2,Punk
14876,17019,17019.wav,1,Rock
14877,11687,11687.wav,1,Rock
14878,22901,22901.wav,10,Ambient Electronic
14879,19523,19523.wav,2,Punk
14880,23570,23570.wav,4,Hip-Hop
14881,7934,7934.wav,11,Classical
14882,6630,6630.wav,3,Experimental
14883,20734,20734.wav,1,Rock
14884,9965,9965.wav,0,Electronic
14885,1346,1346.wav,3,Experimental
14886,19217,19217.wav,0,Electronic
14887,23911,23911.wav,0,Electronic
14888,2800,2800.wav,0,Electronic
14889,1472,1472.wav,2,Punk
14890,24789,24789.wav,7,Instrumental
14891,14913,14913.wav,0,Electronic
14892,2832,2832.wav,5,Folk
14893,8721,8721.wav,5,Folk
14894,5378,5378.wav,9,International
14895,4893,4893.wav,11,Classical
14896,13819,13819.wav,5,Folk
14897,13988,13988.wav,12,Old-Time / Historic
14898,20847,20847.wav,1,Rock
14899,3633,3633.wav,1,Rock
14900,9844,9844.wav,12,Old-Time / Historic
14901,14660,14660.wav,11,Classical
14902,2329,2329.wav,1,Rock
14903,7376,7376.wav,0,Electronic
14904,18695,18695.wav,0,Electronic
14905,5525,5525.wav,6,Chiptune / Glitch
14906,5993,5993.wav,2,Punk
14907,20465,20465.wav,10,Ambient Electronic
14908,2747,2747.wav,3,Experimental
14909,6334,6334.wav,2,Punk
14910,6505,6505.wav,11,Classical
14911,20767,20767.wav,0,Electronic
14912,7245,7245.wav,2,Punk
14913,21848,21848.wav,4,Hip-Hop
14914,887,887.wav,1,Rock
14915,3317,3317.wav,6,Chiptune / Glitch
14916,9264,9264.wav,4,Hip-Hop
14917,7158,7158.wav,10,Ambient Electronic
14918,14167,14167.wav,1,Rock
14919,5116,5116.wav,1,Rock
14920,7970,7970.wav,14,Country
14921,23459,23459.wav,2,Punk
14922,17138,17138.wav,1,Rock
14923,20344,20344.wav,0,Electronic
14924,14718,14718.wav,11,Classical
14925,9953,9953.wav,0,Electronic
14926,18150,18150.wav,1,Rock
14927,14282,14282.wav,7,Instrumental
14928,7966,7966.wav,9,International
14929,21879,21879.wav,10,Ambient Electronic
14930,21125,21125.wav,1,Rock
14931,5158,5158.wav,6,Chiptune / Glitch
14932,10649,10649.wav,4,Hip-Hop
14933,19613,19613.wav,6,Chiptune / Glitch
14934,18778,18778.wav,12,Old-Time / Historic
14935,10012,10012.wav,2,Punk
14936,19111,19111.wav,9,International
14937,5288,5288.wav,5,Folk
14938,18680,18680.wav,0,Electronic
14939,17285,17285.wav,0,Electronic
14940,9820,9820.wav,4,Hip-Hop
14941,24859,24859.wav,1,Rock
14942,2272,2272.wav,9,International
14943,20609,20609.wav,2,Punk
14944,16597,16597.wav,6,Chiptune / Glitch
14945,21903,21903.wav,2,Punk
14946,23224,23224.wav,2,Punk
14947,8243,8243.wav,2,Punk
14948,7093,7093.wav,1,Rock
14949,24770,24770.wav,0,Electronic
14950,4354,4354.wav,3,Experimental
14951,21943,21943.wav,8,Pop
14952,10522,10522.wav,7,Instrumental
14953,21152,21152.wav,1,Rock
14954,17352,17352.wav,2,Punk
14955,15392,15392.wav,0,Electronic
14956,20548,20548.wav,1,Rock
14957,9135,9135.wav,2,Punk
14958,7290,7290.wav,0,Electronic
14959,14305,14305.wav,3,Experimental
14960,23977,23977.wav,6,Chiptune / Glitch
14961,19183,19183.wav,3,Experimental
14962,300,300.wav,2,Punk
14963,4345,4345.wav,5,Folk
14964,12004,12004.wav,2,Punk
14965,665,665.wav,5,Folk
14966,6044,6044.wav,7,Instrumental
14967,12037,12037.wav,7,Instrumental
14968,14634,14634.wav,1,Rock
14969,509,509.wav,3,Experimental
14970,14265,14265.wav,2,Punk
14971,11069,11069.wav,0,Electronic
14972,18710,18710.wav,5,Folk
14973,14488,14488.wav,2,Punk
14974,21242,21242.wav,5,Folk
14975,19336,19336.wav,13,Jazz
14976,17659,17659.wav,1,Rock
14977,12928,12928.wav,1,Rock
14978,22363,22363.wav,3,Experimental
14979,2972,2972.wav,1,Rock
14980,4322,4322.wav,0,Electronic
14981,10608,10608.wav,11,Classical
14982,20793,20793.wav,0,Electronic
14983,18187,18187.wav,3,Experimental
14984,19464,19464.wav,7,Instrumental
14985,811,811.wav,6,Chiptune / Glitch
14986,12306,12306.wav,0,Electronic
14987,3679,3679.wav,4,Hip-Hop
14988,7692,7692.wav,0,Electronic
14989,6272,6272.wav,16,Spoken
14990,4885,4885.wav,2,Punk
14991,1673,1673.wav,4,Hip-Hop
14992,14708,14708.wav,0,Electronic
14993,19476,19476.wav,1,Rock
14994,7829,7829.wav,10,Ambient Electronic
14995,3471,3471.wav,0,Electronic
14996,9226,9226.wav,4,Hip-Hop
14997,373,373.wav,7,Instrumental
14998,23170,23170.wav,0,Electronic
14999,14830,14830.wav,8,Pop
15000,17401,17401.wav,5,Folk
15001,9426,9426.wav,4,Hip-Hop
15002,9009,9009.wav,2,Punk
15003,2282,2282.wav,3,Experimental
15004,12541,12541.wav,10,Ambient Electronic
15005,14195,14195.wav,0,Electronic
15006,1119,1119.wav,1,Rock
15007,10338,10338.wav,3,Experimental
15008,20160,20160.wav,14,Country
15009,15244,15244.wav,1,Rock
15010,23395,23395.wav,2,Punk
15011,1591,1591.wav,14,Country
15012,23896,23896.wav,8,Pop
15013,6226,6226.wav,6,Chiptune / Glitch
15014,23579,23579.wav,7,Instrumental
15015,17227,17227.wav,7,Instrumental
15016,23164,23164.wav,13,Jazz
15017,7649,7649.wav,0,Electronic
15018,2635,2635.wav,17,Blues
15019,20606,20606.wav,2,Punk
15020,23344,23344.wav,0,Electronic
15021,21013,21013.wav,1,Rock
15022,11313,11313.wav,1,Rock
15023,4064,4064.wav,5,Folk
15024,14743,14743.wav,0,Electronic
15025,11239,11239.wav,1,Rock
15026,635,635.wav,4,Hip-Hop
15027,19323,19323.wav,9,International
15028,11676,11676.wav,0,Electronic
15029,422,422.wav,2,Punk
15030,23859,23859.wav,13,Jazz
15031,13983,13983.wav,4,Hip-Hop
15032,20042,20042.wav,1,Rock
15033,19751,19751.wav,2,Punk
15034,14458,14458.wav,9,International
15035,361,361.wav,6,Chiptune / Glitch
15036,24042,24042.wav,11,Classical
15037,22596,22596.wav,3,Experimental
15038,14068,14068.wav,1,Rock
15039,17145,17145.wav,2,Punk
15040,9674,9674.wav,1,Rock
15041,20717,20717.wav,12,Old-Time / Historic
15042,23995,23995.wav,1,Rock
15043,20870,20870.wav,15,Soul-RnB
15044,10481,10481.wav,1,Rock
15045,13435,13435.wav,0,Electronic
15046,1641,1641.wav,1,Rock
15047,12144,12144.wav,7,Instrumental
15048,19939,19939.wav,3,Experimental
15049,9112,9112.wav,2,Punk
15050,6645,6645.wav,7,Instrumental
15051,12392,12392.wav,2,Punk
15052,1752,1752.wav,10,Ambient Electronic
15053,1716,1716.wav,1,Rock
15054,20916,20916.wav,15,Soul-RnB
15055,15543,15543.wav,3,Experimental
15056,10254,10254.wav,4,Hip-Hop
15057,1889,1889.wav,3,Experimental
15058,21893,21893.wav,2,Punk
15059,10189,10189.wav,10,Ambient Electronic
15060,8548,8548.wav,12,Old-Time / Historic
15061,3069,3069.wav,1,Rock
15062,55,55.wav,5,Folk
15063,9490,9490.wav,8,Pop
15064,17465,17465.wav,4,Hip-Hop
15065,16493,16493.wav,8,Pop
15066,18986,18986.wav,16,Spoken
15067,20370,20370.wav,10,Ambient Electronic
15068,3253,3253.wav,1,Rock
15069,16663,16663.wav,0,Electronic
15070,17967,17967.wav,8,Pop
15071,4312,4312.wav,3,Experimental
15072,24556,24556.wav,1,Rock
15073,15398,15398.wav,2,Punk
15074,11990,11990.wav,1,Rock
15075,23882,23882.wav,7,Instrumental
15076,17900,17900.wav,6,Chiptune / Glitch
15077,6701,6701.wav,0,Electronic
15078,20655,20655.wav,1,Rock
15079,2074,2074.wav,0,Electronic
15080,2995,2995.wav,7,Instrumental
15081,1496,1496.wav,3,Experimental
15082,3711,3711.wav,1,Rock
15083,16321,16321.wav,2,Punk
15084,16525,16525.wav,5,Folk
15085,21056,21056.wav,0,Electronic
15086,19361,19361.wav,5,Folk
15087,4353,4353.wav,2,Punk
15088,7149,7149.wav,5,Folk
15089,2006,2006.wav,3,Experimental
15090,3572,3572.wav,3,Experimental
15091,15026,15026.wav,4,Hip-Hop
15092,21371,21371.wav,10,Ambient Electronic
15093,18242,18242.wav,2,Punk
15094,17728,17728.wav,6,Chiptune / Glitch
15095,9496,9496.wav,4,Hip-Hop
15096,14509,14509.wav,9,International
15097,20617,20617.wav,4,Hip-Hop
15098,7112,7112.wav,5,Folk
15099,2084,2084.wav,0,Electronic
15100,19450,19450.wav,4,Hip-Hop
15101,14127,14127.wav,1,Rock
15102,8163,8163.wav,9,International
15103,1138,1138.wav,0,Electronic
15104,22085,22085.wav,2,Punk
15105,24286,24286.wav,13,Jazz
15106,13358,13358.wav,2,Punk
15107,10037,10037.wav,2,Punk
15108,8285,8285.wav,2,Punk
15109,7305,7305.wav,6,Chiptune / Glitch
15110,20850,20850.wav,3,Experimental
15111,7241,7241.wav,3,Experimental
15112,4991,4991.wav,2,Punk
15113,20871,20871.wav,9,International
15114,24390,24390.wav,1,Rock
15115,8998,8998.wav,8,Pop
15116,14616,14616.wav,5,Folk
15117,22168,22168.wav,5,Folk
15118,11114,11114.wav,8,Pop
15119,2969,2969.wav,3,Experimental
15120,24519,24519.wav,7,Instrumental
15121,10880,10880.wav,0,Electronic
15122,18315,18315.wav,0,Electronic
15123,24684,24684.wav,1,Rock
15124,12489,12489.wav,9,International
15125,10420,10420.wav,2,Punk
15126,21907,21907.wav,2,Punk
15127,22078,22078.wav,5,Folk
15128,22609,22609.wav,7,Instrumental
15129,21036,21036.wav,1,Rock
15130,17085,17085.wav,8,Pop
15131,18464,18464.wav,1,Rock
15132,462,462.wav,8,Pop
15133,11874,11874.wav,0,Electronic
15134,24741,24741.wav,2,Punk
15135,19496,19496.wav,8,Pop
15136,23945,23945.wav,3,Experimental
15137,10878,10878.wav,2,Punk
15138,2838,2838.wav,1,Rock
15139,19578,19578.wav,1,Rock
15140,5290,5290.wav,1,Rock
15141,24077,24077.wav,13,Jazz
15142,8780,8780.wav,2,Punk
15143,16281,16281.wav,2,Punk
15144,6276,6276.wav,3,Experimental
15146,6946,6946.wav,0,Electronic
15147,1961,1961.wav,2,Punk
15148,23966,23966.wav,3,Experimental
15149,13849,13849.wav,3,Experimental
15150,15358,15358.wav,3,Experimental
15151,3658,3658.wav,7,Instrumental
15152,20400,20400.wav,8,Pop
15153,9994,9994.wav,7,Instrumental
15154,23074,23074.wav,10,Ambient Electronic
15155,10651,10651.wav,2,Punk
15156,24209,24209.wav,7,Instrumental
15157,22499,22499.wav,5,Folk
15158,18971,18971.wav,4,Hip-Hop
15159,6412,6412.wav,7,Instrumental
15160,5507,5507.wav,10,Ambient Electronic
15161,7407,7407.wav,1,Rock
15162,24882,24882.wav,5,Folk
15163,12772,12772.wav,1,Rock
15164,21032,21032.wav,1,Rock
15165,4960,4960.wav,0,Electronic
15166,7233,7233.wav,7,Instrumental
15167,8373,8373.wav,2,Punk
15168,5886,5886.wav,0,Electronic
15169,21553,21553.wav,5,Folk
15170,2564,2564.wav,9,International
15171,730,730.wav,2,Punk
15172,17327,17327.wav,5,Folk
15173,15015,15015.wav,3,Experimental
15174,23059,23059.wav,0,Electronic
15175,12092,12092.wav,1,Rock
15176,9189,9189.wav,9,International
15177,1764,1764.wav,0,Electronic
15178,21952,21952.wav,4,Hip-Hop
15179,15996,15996.wav,8,Pop
15180,7170,7170.wav,1,Rock
15181,8811,8811.wav,0,Electronic
15182,14329,14329.wav,3,Experimental
15183,11929,11929.wav,2,Punk
15184,24274,24274.wav,0,Electronic
15185,21942,21942.wav,6,Chiptune / Glitch
15186,6435,6435.wav,1,Rock
15187,21095,21095.wav,2,Punk
15188,23221,23221.wav,10,Ambient Electronic
15189,10074,10074.wav,6,Chiptune / Glitch
15190,9066,9066.wav,9,International
15191,11632,11632.wav,9,International
15192,4107,4107.wav,0,Electronic
15193,13407,13407.wav,8,Pop
15194,11871,11871.wav,2,Punk
15195,13496,13496.wav,8,Pop
15196,10758,10758.wav,2,Punk
15197,5095,5095.wav,4,Hip-Hop
15198,23132,23132.wav,8,Pop
15199,15154,15154.wav,2,Punk
15200,3844,3844.wav,2,Punk
15201,9899,9899.wav,7,Instrumental
15202,22893,22893.wav,3,Experimental
15203,21641,21641.wav,0,Electronic
15204,19166,19166.wav,0,Electronic
15205,22639,22639.wav,2,Punk
15206,11964,11964.wav,4,Hip-Hop
15207,19516,19516.wav,2,Punk
15208,19665,19665.wav,2,Punk
15209,11935,11935.wav,2,Punk
15210,13485,13485.wav,13,Jazz
15211,11535,11535.wav,2,Punk
15212,9127,9127.wav,7,Instrumental
15213,24212,24212.wav,13,Jazz
15214,14361,14361.wav,1,Rock
15215,24992,24992.wav,0,Electronic
15216,8072,8072.wav,4,Hip-Hop
15217,1246,1246.wav,2,Punk
15218,21866,21866.wav,0,Electronic
15219,19155,19155.wav,1,Rock
15220,16194,16194.wav,2,Punk
15221,8555,8555.wav,5,Folk
15222,12282,12282.wav,2,Punk
15223,1214,1214.wav,0,Electronic
15224,18759,18759.wav,6,Chiptune / Glitch
15225,1403,1403.wav,3,Experimental
15226,22136,22136.wav,1,Rock
15227,14070,14070.wav,1,Rock
15228,9148,9148.wav,2,Punk
15229,3182,3182.wav,1,Rock
15230,19562,19562.wav,1,Rock
15231,13164,13164.wav,2,Punk
15232,14585,14585.wav,0,Electronic
15233,8534,8534.wav,2,Punk
15234,16610,16610.wav,3,Experimental
15235,12361,12361.wav,12,Old-Time / Historic
15236,21041,21041.wav,8,Pop
15237,23160,23160.wav,2,Punk
15238,8490,8490.wav,6,Chiptune / Glitch
15239,20415,20415.wav,3,Experimental
15240,798,798.wav,10,Ambient Electronic
15241,7102,7102.wav,3,Experimental
15242,14868,14868.wav,6,Chiptune / Glitch
15243,10614,10614.wav,17,Blues
15244,1149,1149.wav,5,Folk
15245,22141,22141.wav,1,Rock
15246,12359,12359.wav,9,International
15247,17076,17076.wav,12,Old-Time / Historic
15248,17281,17281.wav,0,Electronic
15249,4611,4611.wav,3,Experimental
15250,2911,2911.wav,6,Chiptune / Glitch
15251,15712,15712.wav,2,Punk
15252,12764,12764.wav,0,Electronic
15253,22888,22888.wav,4,Hip-Hop
15254,12785,12785.wav,1,Rock
15255,803,803.wav,4,Hip-Hop
15256,13939,13939.wav,3,Experimental
15257,12174,12174.wav,10,Ambient Electronic
15258,11628,11628.wav,14,Country
15259,10330,10330.wav,5,Folk
15260,5815,5815.wav,5,Folk
15261,16387,16387.wav,4,Hip-Hop
15262,18776,18776.wav,3,Experimental
15263,806,806.wav,4,Hip-Hop
15264,1341,1341.wav,9,International
15265,14485,14485.wav,1,Rock
15266,23749,23749.wav,0,Electronic
15267,3225,3225.wav,0,Electronic
15268,24688,24688.wav,3,Experimental
15269,11722,11722.wav,12,Old-Time / Historic
15270,17586,17586.wav,4,Hip-Hop
15271,13635,13635.wav,10,Ambient Electronic
15272,22408,22408.wav,8,Pop
15273,14124,14124.wav,2,Punk
15274,5403,5403.wav,7,Instrumental
15275,1712,1712.wav,5,Folk
15276,1050,1050.wav,0,Electronic
15277,7575,7575.wav,1,Rock
15278,6906,6906.wav,5,Folk
15279,6103,6103.wav,1,Rock
15280,20881,20881.wav,3,Experimental
15281,5718,5718.wav,3,Experimental
15282,14942,14942.wav,2,Punk
15283,11849,11849.wav,10,Ambient Electronic
15284,449,449.wav,0,Electronic
15285,19960,19960.wav,6,Chiptune / Glitch
15286,12509,12509.wav,8,Pop
15287,13413,13413.wav,3,Experimental
15288,11616,11616.wav,1,Rock
15289,12774,12774.wav,7,Instrumental
15290,12954,12954.wav,1,Rock
15291,13157,13157.wav,0,Electronic
15292,4507,4507.wav,4,Hip-Hop
15293,17314,17314.wav,8,Pop
15294,14779,14779.wav,0,Electronic
15295,18277,18277.wav,1,Rock
15296,8100,8100.wav,6,Chiptune / Glitch
15297,17098,17098.wav,6,Chiptune / Glitch
15298,12775,12775.wav,2,Punk
15299,21203,21203.wav,7,Instrumental
15300,13145,13145.wav,3,Experimental
15301,7570,7570.wav,1,Rock
15302,5908,5908.wav,4,Hip-Hop
15303,24159,24159.wav,4,Hip-Hop
15304,2258,2258.wav,4,Hip-Hop
15305,19483,19483.wav,3,Experimental
15306,15173,15173.wav,1,Rock
15307,19970,19970.wav,9,International
15308,17648,17648.wav,6,Chiptune / Glitch
15309,20236,20236.wav,1,Rock
15310,6531,6531.wav,2,Punk
15311,18320,18320.wav,1,Rock
15312,11277,11277.wav,6,Chiptune / Glitch
15313,12326,12326.wav,3,Experimental
15314,12366,12366.wav,9,International
15315,3654,3654.wav,0,Electronic
15316,20378,20378.wav,1,Rock
15317,835,835.wav,9,International
15318,13842,13842.wav,3,Experimental
15319,5103,5103.wav,12,Old-Time / Historic
15320,611,611.wav,0,Electronic
15321,13807,13807.wav,0,Electronic
15322,1048,1048.wav,0,Electronic
15323,5530,5530.wav,5,Folk
15324,13321,13321.wav,7,Instrumental
15325,8494,8494.wav,12,Old-Time / Historic
15326,7321,7321.wav,1,Rock
15327,10857,10857.wav,5,Folk
15328,6000,6000.wav,10,Ambient Electronic
15329,18260,18260.wav,2,Punk
15330,14273,14273.wav,3,Experimental
15331,20809,20809.wav,2,Punk
15332,6661,6661.wav,0,Electronic
